DATE_TIME,INTERSECTION_ID,INTERSECTION_NAME,VEHICLE_COUNT
2022-03-05 19:00:00,INT5,Intersection 16,251
2022-11-12 16:00:00,INT8,Intersection 18,1486
2022-02-04 07:00:00,INT6,Intersection 19,192
2022-02-08 16:00:00,INT16,Intersection 12,1154
2022-07-29 13:00:00,INT4,Intersection 2,1949
2022-01-06 13:00:00,INT12,Intersection 10,639
2022-03-29 17:00:00,INT11,Intersection 12,748
2022-06-01 03:00:00,INT3,Intersection 14,701
2022-09-21 04:00:00,INT12,Intersection 18,148
2022-03-19 04:00:00,INT5,Intersection 19,1381
2022-07-24 14:00:00,INT6,Intersection 6,1641
2022-06-23 23:00:00,INT19,Intersection 5,640
2022-08-11 20:00:00,INT18,Intersection 16,1533
2022-09-15 22:00:00,INT16,Intersection 14,255
2022-02-22 08:00:00,INT11,Intersection 13,874
2022-05-21 16:00:00,INT5,Intersection 2,645
2022-08-24 05:00:00,INT9,Intersection 2,1563
2022-05-26 06:00:00,INT3,Intersection 12,1360
2022-05-30 08:00:00,INT8,Intersection 1,749
2022-12-02 13:00:00,INT6,Intersection 19,1491
2022-05-19 18:00:00,INT4,Intersection 16,1100
2022-04-23 15:00:00,INT12,Intersection 7,1180
2022-12-27 22:00:00,INT12,Intersection 7,274
2022-12-05 08:00:00,INT16,Intersection 16,1337
2022-10-24 10:00:00,INT10,Intersection 6,126
2022-02-26 09:00:00,INT14,Intersection 18,1930
2022-07-30 23:00:00,INT13,Intersection 1,1242
2022-12-23 05:00:00,INT9,Intersection 1,246
2022-11-12 15:00:00,INT7,Intersection 14,967
2022-01-28 19:00:00,INT12,Intersection 6,364
2022-07-06 04:00:00,INT5,Intersection 6,1526
2022-10-12 03:00:00,INT18,Intersection 4,357
2022-06-04 23:00:00,INT4,Intersection 12,1983
2022-04-25 09:00:00,INT2,Intersection 18,1312
2022-11-08 19:00:00,INT3,Intersection 10,926
2022-01-23 11:00:00,INT12,Intersection 3,842
2022-07-26 20:00:00,INT3,Intersection 3,1622
2022-07-21 11:00:00,INT4,Intersection 8,809
2022-06-07 07:00:00,INT6,Intersection 1,1362
2022-09-09 18:00:00,INT12,Intersection 18,1450
2022-10-23 22:00:00,INT19,Intersection 15,1193
2022-11-01 16:00:00,INT10,Intersection 20,1887
2022-08-10 16:00:00,INT1,Intersection 17,1828
2022-09-13 12:00:00,INT17,Intersection 11,1148
2022-11-25 19:00:00,INT16,Intersection 13,1705
2022-04-26 19:00:00,INT9,Intersection 20,1279
2022-02-08 12:00:00,INT9,Intersection 10,1781
2022-03-07 21:00:00,INT9,Intersection 13,1954
2022-11-18 10:00:00,INT12,Intersection 17,318
2022-05-19 12:00:00,INT9,Intersection 1,660
2022-08-27 01:00:00,INT15,Intersection 20,1502
2022-10-20 18:00:00,INT2,Intersection 16,991
2022-01-11 15:00:00,INT11,Intersection 16,1317
2022-07-20 04:00:00,INT11,Intersection 3,1163
2022-03-18 14:00:00,INT8,Intersection 2,696
2022-01-01 09:00:00,INT6,Intersection 6,442
2022-04-30 15:00:00,INT20,Intersection 11,602
2022-11-05 17:00:00,INT7,Intersection 3,549
2022-11-06 02:00:00,INT3,Intersection 1,435
2022-08-02 12:00:00,INT8,Intersection 11,103
2022-02-12 07:00:00,INT18,Intersection 13,1925
2022-04-02 09:00:00,INT17,Intersection 5,858
2022-12-17 15:00:00,INT11,Intersection 18,616
2022-11-07 09:00:00,INT2,Intersection 15,1620
2022-06-23 06:00:00,INT19,Intersection 18,1349
2022-06-13 13:00:00,INT7,Intersection 15,1273
2022-10-18 10:00:00,INT18,Intersection 20,337
2022-10-17 02:00:00,INT8,Intersection 20,1783
2022-07-19 08:00:00,INT14,Intersection 20,202
2022-06-16 16:00:00,INT7,Intersection 7,1298
2022-03-10 01:00:00,INT4,Intersection 17,1109
2022-10-30 18:00:00,INT17,Intersection 8,1584
2022-12-29 14:00:00,INT5,Intersection 13,1871
2022-01-17 00:00:00,INT12,Intersection 16,1157
2022-01-17 20:00:00,INT9,Intersection 10,1807
2022-12-07 15:00:00,INT20,Intersection 14,617
2022-03-25 08:00:00,INT13,Intersection 6,539
2022-09-07 13:00:00,INT18,Intersection 20,1408
2022-03-02 20:00:00,INT20,Intersection 7,324
2022-10-27 14:00:00,INT9,Intersection 6,664
2022-10-25 12:00:00,INT4,Intersection 17,1380
2022-06-01 12:00:00,INT8,Intersection 8,1182
2022-07-20 09:00:00,INT1,Intersection 12,345
2022-06-24 02:00:00,INT17,Intersection 4,1642
2022-10-29 21:00:00,INT9,Intersection 10,1337
2022-10-03 00:00:00,INT20,Intersection 6,1027
2022-09-07 21:00:00,INT13,Intersection 7,1713
2022-03-27 08:00:00,INT2,Intersection 8,1824
2022-07-19 04:00:00,INT13,Intersection 3,1052
2022-01-30 20:00:00,INT9,Intersection 8,918
2022-11-27 19:00:00,INT20,Intersection 15,315
2022-08-20 21:00:00,INT6,Intersection 1,1526
2022-07-09 08:00:00,INT1,Intersection 13,382
2022-07-27 08:00:00,INT5,Intersection 18,1954
2022-05-23 11:00:00,INT3,Intersection 15,1696
2022-10-29 15:00:00,INT4,Intersection 7,672
2022-01-11 09:00:00,INT1,Intersection 15,1338
2022-02-02 02:00:00,INT14,Intersection 3,481
2022-07-01 19:00:00,INT9,Intersection 14,1168
2022-02-14 21:00:00,INT4,Intersection 20,271
2022-12-18 03:00:00,INT18,Intersection 4,1344
2022-12-24 12:00:00,INT14,Intersection 4,1508
2022-11-26 05:00:00,INT4,Intersection 3,1218
2022-07-22 10:00:00,INT10,Intersection 5,1982
2022-09-30 16:00:00,INT3,Intersection 11,143
2022-07-16 15:00:00,INT7,Intersection 8,327
2022-04-28 06:00:00,INT10,Intersection 2,673
2022-05-21 14:00:00,INT13,Intersection 16,416
2022-02-22 04:00:00,INT4,Intersection 10,830
2022-10-19 12:00:00,INT18,Intersection 18,1458
2022-07-14 17:00:00,INT11,Intersection 7,700
2022-07-08 18:00:00,INT4,Intersection 5,723
2022-10-14 17:00:00,INT14,Intersection 7,1842
2022-10-17 13:00:00,INT18,Intersection 6,566
2022-09-18 01:00:00,INT8,Intersection 1,1941
2022-12-01 01:00:00,INT10,Intersection 11,1838
2022-10-17 05:00:00,INT5,Intersection 13,396
2022-10-19 18:00:00,INT7,Intersection 12,644
2022-02-25 11:00:00,INT12,Intersection 1,588
2022-06-27 13:00:00,INT3,Intersection 15,1119
2022-11-15 16:00:00,INT4,Intersection 1,314
2022-08-02 03:00:00,INT10,Intersection 3,1647
2022-07-13 05:00:00,INT4,Intersection 15,1125
2022-07-22 06:00:00,INT15,Intersection 9,1998
2022-05-13 09:00:00,INT10,Intersection 14,760
2022-11-19 02:00:00,INT16,Intersection 8,753
2022-04-01 20:00:00,INT15,Intersection 4,901
2022-07-23 20:00:00,INT19,Intersection 20,1330
2022-10-21 11:00:00,INT20,Intersection 20,440
2022-01-06 17:00:00,INT19,Intersection 6,803
2022-09-21 15:00:00,INT18,Intersection 1,506
2022-05-25 16:00:00,INT12,Intersection 18,952
2022-08-16 01:00:00,INT16,Intersection 6,405
2022-04-29 00:00:00,INT1,Intersection 14,1630
2022-05-30 03:00:00,INT16,Intersection 11,1592
2022-09-06 19:00:00,INT2,Intersection 17,1887
2022-06-23 12:00:00,INT15,Intersection 9,1839
2022-11-27 21:00:00,INT7,Intersection 7,973
2022-08-21 01:00:00,INT1,Intersection 14,1681
2022-06-29 04:00:00,INT5,Intersection 17,594
2022-09-19 05:00:00,INT10,Intersection 8,1384
2022-06-09 02:00:00,INT4,Intersection 16,677
2022-03-21 10:00:00,INT14,Intersection 12,1785
2022-09-18 14:00:00,INT13,Intersection 12,1705
2022-02-01 16:00:00,INT1,Intersection 5,1487
2022-11-23 06:00:00,INT16,Intersection 5,1637
2022-11-03 06:00:00,INT9,Intersection 14,640
2022-09-17 22:00:00,INT16,Intersection 6,867
2022-09-11 18:00:00,INT19,Intersection 7,1696
2022-09-09 07:00:00,INT15,Intersection 17,1735
2022-11-17 07:00:00,INT14,Intersection 9,995
2022-12-20 00:00:00,INT20,Intersection 13,554
2022-03-20 15:00:00,INT10,Intersection 9,1267
2022-05-17 02:00:00,INT12,Intersection 16,1315
2022-01-28 18:00:00,INT1,Intersection 4,1988
2022-06-24 12:00:00,INT17,Intersection 2,1476
2022-01-28 23:00:00,INT9,Intersection 13,1905
2022-10-10 09:00:00,INT19,Intersection 13,398
2022-11-12 10:00:00,INT18,Intersection 19,1583
2022-11-28 12:00:00,INT7,Intersection 12,526
2022-08-02 12:00:00,INT9,Intersection 4,1961
2022-08-21 17:00:00,INT12,Intersection 10,1946
2022-07-19 01:00:00,INT7,Intersection 16,815
2022-06-12 12:00:00,INT14,Intersection 19,856
2022-10-06 05:00:00,INT15,Intersection 8,130
2022-10-18 21:00:00,INT15,Intersection 6,431
2022-09-23 16:00:00,INT6,Intersection 4,1534
2022-01-22 19:00:00,INT14,Intersection 7,151
2022-04-10 17:00:00,INT2,Intersection 14,1507
2022-04-19 01:00:00,INT8,Intersection 13,342
2022-10-29 16:00:00,INT13,Intersection 5,874
2022-10-17 01:00:00,INT6,Intersection 9,785
2022-09-15 22:00:00,INT5,Intersection 3,1735
2022-08-07 08:00:00,INT5,Intersection 10,1540
2022-09-28 13:00:00,INT1,Intersection 15,1598
2022-04-30 22:00:00,INT9,Intersection 20,1515
2022-06-22 15:00:00,INT6,Intersection 17,1512
2022-06-01 20:00:00,INT20,Intersection 6,672
2022-07-04 16:00:00,INT7,Intersection 3,971
2022-02-23 04:00:00,INT9,Intersection 18,799
2022-08-31 03:00:00,INT5,Intersection 5,1592
2022-01-13 14:00:00,INT14,Intersection 13,1531
2022-01-27 14:00:00,INT5,Intersection 1,618
2022-01-03 07:00:00,INT8,Intersection 17,1312
2022-12-30 05:00:00,INT7,Intersection 3,694
2022-12-06 14:00:00,INT13,Intersection 19,1474
2022-03-30 13:00:00,INT13,Intersection 20,382
2022-01-16 04:00:00,INT8,Intersection 12,1759
2022-10-11 17:00:00,INT11,Intersection 8,1280
2022-07-12 13:00:00,INT18,Intersection 8,698
2022-08-02 14:00:00,INT19,Intersection 15,247
2022-08-02 10:00:00,INT6,Intersection 11,169
2022-03-10 14:00:00,INT2,Intersection 20,1493
2022-02-08 06:00:00,INT13,Intersection 1,1711
2022-04-27 13:00:00,INT11,Intersection 16,1749
2022-09-29 02:00:00,INT1,Intersection 14,1638
2022-09-02 14:00:00,INT2,Intersection 7,333
2022-03-05 19:00:00,INT17,Intersection 6,778
2022-12-07 12:00:00,INT8,Intersection 4,1734
2022-05-20 09:00:00,INT2,Intersection 8,735
2022-11-16 17:00:00,INT6,Intersection 19,566
2022-10-17 13:00:00,INT5,Intersection 3,656
2022-10-14 18:00:00,INT16,Intersection 4,993
2022-03-21 10:00:00,INT8,Intersection 13,935
2022-05-09 14:00:00,INT19,Intersection 2,1410
2022-12-06 16:00:00,INT16,Intersection 11,717
2022-08-28 14:00:00,INT13,Intersection 16,1417
2022-02-14 06:00:00,INT20,Intersection 10,1604
2022-03-24 08:00:00,INT7,Intersection 15,233
2022-02-24 00:00:00,INT16,Intersection 10,107
2022-09-17 13:00:00,INT16,Intersection 2,127
2022-11-15 09:00:00,INT12,Intersection 6,882
2022-01-06 05:00:00,INT14,Intersection 14,1858
2022-07-13 00:00:00,INT18,Intersection 2,1643
2022-09-20 00:00:00,INT18,Intersection 10,1433
2022-05-30 20:00:00,INT16,Intersection 17,1769
2022-09-15 00:00:00,INT20,Intersection 8,640
2022-11-12 01:00:00,INT16,Intersection 16,726
2022-12-11 02:00:00,INT13,Intersection 14,1617
2022-01-10 16:00:00,INT9,Intersection 10,1157
2022-09-23 11:00:00,INT9,Intersection 13,106
2022-06-25 06:00:00,INT13,Intersection 1,139
2022-11-27 23:00:00,INT4,Intersection 10,1453
2022-10-15 03:00:00,INT9,Intersection 12,1008
2022-10-08 18:00:00,INT15,Intersection 17,161
2022-04-14 00:00:00,INT14,Intersection 14,1209
2022-04-25 03:00:00,INT19,Intersection 5,1848
2022-08-14 01:00:00,INT12,Intersection 19,1239
2022-03-15 09:00:00,INT6,Intersection 5,1700
2022-02-06 12:00:00,INT3,Intersection 15,1420
2022-06-08 20:00:00,INT20,Intersection 13,478
2022-03-02 20:00:00,INT16,Intersection 17,1805
2022-03-14 05:00:00,INT20,Intersection 1,1751
2022-03-08 21:00:00,INT17,Intersection 14,421
2022-08-23 06:00:00,INT16,Intersection 4,1751
2022-10-09 23:00:00,INT6,Intersection 9,832
2022-10-19 02:00:00,INT8,Intersection 17,1518
2022-05-27 13:00:00,INT19,Intersection 3,1480
2022-06-05 15:00:00,INT2,Intersection 13,1685
2022-12-18 10:00:00,INT14,Intersection 12,938
2022-04-18 22:00:00,INT12,Intersection 16,518
2022-02-14 07:00:00,INT17,Intersection 4,1601
2022-06-30 04:00:00,INT15,Intersection 18,1459
2022-08-11 14:00:00,INT18,Intersection 3,1714
2022-01-01 05:00:00,INT16,Intersection 17,119
2022-11-09 01:00:00,INT13,Intersection 1,511
2022-12-27 19:00:00,INT17,Intersection 19,648
2022-12-08 11:00:00,INT8,Intersection 4,1382
2022-09-06 14:00:00,INT1,Intersection 17,704
2022-01-05 21:00:00,INT3,Intersection 7,1822
2022-04-17 07:00:00,INT16,Intersection 2,456
2022-08-20 16:00:00,INT2,Intersection 12,300
2022-06-28 17:00:00,INT15,Intersection 5,1534
2022-02-05 06:00:00,INT1,Intersection 16,1411
2022-09-21 04:00:00,INT9,Intersection 8,1171
2022-09-27 13:00:00,INT16,Intersection 8,864
2022-01-10 08:00:00,INT4,Intersection 13,1681
2022-06-25 08:00:00,INT12,Intersection 14,1493
2022-09-19 19:00:00,INT1,Intersection 11,330
2022-03-27 08:00:00,INT1,Intersection 6,1218
2022-09-17 17:00:00,INT7,Intersection 16,402
2022-03-18 04:00:00,INT18,Intersection 15,1341
2022-03-21 21:00:00,INT15,Intersection 16,1675
2022-06-26 10:00:00,INT13,Intersection 13,486
2022-10-19 04:00:00,INT16,Intersection 12,814
2022-03-26 10:00:00,INT7,Intersection 18,1751
2022-06-06 00:00:00,INT16,Intersection 18,1024
2022-01-01 09:00:00,INT13,Intersection 14,1214
2022-01-11 20:00:00,INT14,Intersection 2,157
2022-09-09 14:00:00,INT17,Intersection 2,533
2022-04-03 11:00:00,INT12,Intersection 3,621
2022-10-21 09:00:00,INT20,Intersection 8,867
2022-03-27 20:00:00,INT13,Intersection 11,928
2022-08-09 07:00:00,INT20,Intersection 12,1884
2022-03-09 11:00:00,INT15,Intersection 4,582
2022-12-21 16:00:00,INT4,Intersection 9,466
2022-02-25 22:00:00,INT2,Intersection 17,988
2022-04-29 00:00:00,INT18,Intersection 16,1952
2022-04-28 16:00:00,INT2,Intersection 17,1530
2022-03-25 02:00:00,INT15,Intersection 15,1641
2022-05-26 10:00:00,INT19,Intersection 20,1454
2022-11-29 16:00:00,INT15,Intersection 7,1823
2022-03-08 20:00:00,INT20,Intersection 10,1358
2022-01-10 19:00:00,INT10,Intersection 4,982
2022-03-21 12:00:00,INT20,Intersection 14,510
2022-12-23 23:00:00,INT11,Intersection 14,282
2022-05-28 02:00:00,INT10,Intersection 14,1410
2022-08-08 00:00:00,INT5,Intersection 14,1246
2022-04-20 19:00:00,INT9,Intersection 20,257
2022-12-07 02:00:00,INT20,Intersection 18,1446
2022-04-17 16:00:00,INT19,Intersection 15,112
2022-08-14 15:00:00,INT13,Intersection 19,1950
2022-05-22 07:00:00,INT18,Intersection 13,665
2022-09-05 23:00:00,INT17,Intersection 12,971
2022-08-16 20:00:00,INT6,Intersection 19,1912
2022-11-30 15:00:00,INT10,Intersection 19,654
2022-09-25 05:00:00,INT2,Intersection 20,1902
2022-10-17 05:00:00,INT6,Intersection 2,1744
2022-07-20 20:00:00,INT13,Intersection 3,1958
2022-05-01 18:00:00,INT18,Intersection 10,777
2022-11-11 10:00:00,INT7,Intersection 5,962
2022-01-04 05:00:00,INT2,Intersection 12,717
2022-11-12 17:00:00,INT14,Intersection 7,1686
2022-06-26 03:00:00,INT5,Intersection 9,303
2022-01-26 00:00:00,INT18,Intersection 2,1056
2022-02-14 09:00:00,INT11,Intersection 10,401
2022-03-31 00:00:00,INT10,Intersection 6,1166
2022-10-17 07:00:00,INT11,Intersection 12,894
2022-11-22 04:00:00,INT2,Intersection 6,696
2022-10-01 13:00:00,INT15,Intersection 3,828
2022-09-07 08:00:00,INT7,Intersection 10,1793
2022-08-03 06:00:00,INT9,Intersection 9,1985
2022-07-14 14:00:00,INT5,Intersection 20,605
2022-04-02 06:00:00,INT7,Intersection 5,738
2022-04-24 00:00:00,INT20,Intersection 3,290
2022-04-02 08:00:00,INT2,Intersection 5,1901
2022-02-22 00:00:00,INT3,Intersection 8,998
2022-06-18 01:00:00,INT2,Intersection 8,159
2022-03-25 05:00:00,INT19,Intersection 14,1918
2022-06-03 15:00:00,INT4,Intersection 17,1589
2022-06-17 10:00:00,INT20,Intersection 11,1502
2022-03-24 02:00:00,INT7,Intersection 16,1552
2022-12-16 13:00:00,INT7,Intersection 6,161
2022-08-29 05:00:00,INT17,Intersection 11,401
2022-02-20 02:00:00,INT19,Intersection 10,737
2022-12-05 23:00:00,INT16,Intersection 9,1098
2022-08-20 23:00:00,INT3,Intersection 15,271
2022-11-16 11:00:00,INT15,Intersection 7,1628
2022-08-28 06:00:00,INT14,Intersection 18,162
2022-08-30 04:00:00,INT15,Intersection 1,871
2022-08-14 08:00:00,INT14,Intersection 15,115
2022-12-28 05:00:00,INT7,Intersection 2,790
2022-02-08 10:00:00,INT3,Intersection 2,941
2022-01-18 11:00:00,INT17,Intersection 10,1224
2022-04-02 20:00:00,INT10,Intersection 20,1299
2022-02-16 16:00:00,INT15,Intersection 15,1316
2022-02-09 14:00:00,INT6,Intersection 10,1936
2022-04-08 08:00:00,INT17,Intersection 19,998
2022-08-12 21:00:00,INT17,Intersection 13,1396
2022-04-04 11:00:00,INT14,Intersection 11,1590
2022-04-21 05:00:00,INT18,Intersection 2,1032
2022-07-12 04:00:00,INT5,Intersection 13,1896
2022-03-19 17:00:00,INT8,Intersection 1,274
2022-09-09 04:00:00,INT7,Intersection 5,1357
2022-11-02 06:00:00,INT4,Intersection 7,1935
2022-09-23 11:00:00,INT18,Intersection 13,1339
2022-09-22 23:00:00,INT5,Intersection 13,1614
2022-11-24 15:00:00,INT16,Intersection 20,516
2022-05-15 12:00:00,INT14,Intersection 6,1882
2022-06-04 23:00:00,INT19,Intersection 20,1656
2022-04-09 19:00:00,INT14,Intersection 12,550
2022-05-01 11:00:00,INT9,Intersection 8,935
2022-06-06 12:00:00,INT6,Intersection 9,1878
2022-06-26 01:00:00,INT17,Intersection 18,1923
2022-01-04 22:00:00,INT19,Intersection 11,379
2022-04-22 10:00:00,INT12,Intersection 20,343
2022-10-15 10:00:00,INT4,Intersection 11,774
2022-02-03 01:00:00,INT16,Intersection 15,245
2022-03-30 04:00:00,INT11,Intersection 9,1190
2022-08-29 19:00:00,INT4,Intersection 3,202
2022-09-14 22:00:00,INT17,Intersection 17,409
2022-02-03 22:00:00,INT8,Intersection 17,1760
2022-01-15 09:00:00,INT14,Intersection 3,216
2022-12-23 10:00:00,INT2,Intersection 19,1595
2022-04-12 19:00:00,INT11,Intersection 9,862
2022-11-21 07:00:00,INT11,Intersection 17,1444
2022-02-11 00:00:00,INT6,Intersection 18,1558
2022-11-21 14:00:00,INT14,Intersection 15,1493
2022-02-04 11:00:00,INT10,Intersection 1,837
2022-05-28 03:00:00,INT8,Intersection 10,1823
2022-10-25 19:00:00,INT7,Intersection 8,286
2022-07-05 11:00:00,INT8,Intersection 10,1711
2022-06-11 12:00:00,INT8,Intersection 2,884
2022-09-06 07:00:00,INT2,Intersection 19,1592
2022-01-06 06:00:00,INT16,Intersection 14,1784
2022-05-13 09:00:00,INT9,Intersection 8,806
2022-09-09 00:00:00,INT13,Intersection 19,975
2022-08-01 21:00:00,INT12,Intersection 1,895
2022-06-22 18:00:00,INT17,Intersection 16,572
2022-10-27 20:00:00,INT2,Intersection 15,655
2022-05-21 08:00:00,INT13,Intersection 20,1577
2022-06-08 05:00:00,INT1,Intersection 5,1569
2022-03-16 16:00:00,INT19,Intersection 3,781
2022-08-27 20:00:00,INT11,Intersection 17,193
2022-05-25 20:00:00,INT5,Intersection 10,835
2022-05-23 09:00:00,INT1,Intersection 5,889
2022-03-10 13:00:00,INT20,Intersection 11,137
2022-05-07 06:00:00,INT13,Intersection 6,881
2022-04-30 16:00:00,INT8,Intersection 4,581
2022-05-09 00:00:00,INT6,Intersection 7,1870
2022-03-19 06:00:00,INT17,Intersection 19,210
2022-06-17 13:00:00,INT12,Intersection 7,509
2022-07-14 06:00:00,INT1,Intersection 14,1291
2022-09-29 10:00:00,INT3,Intersection 17,1689
2022-07-29 15:00:00,INT14,Intersection 17,496
2022-04-23 20:00:00,INT8,Intersection 13,1250
2022-10-24 08:00:00,INT11,Intersection 1,1910
2022-12-16 17:00:00,INT14,Intersection 2,141
2022-05-27 03:00:00,INT8,Intersection 18,140
2022-09-27 00:00:00,INT3,Intersection 4,1685
2022-06-25 12:00:00,INT7,Intersection 13,1610
2022-11-29 02:00:00,INT19,Intersection 1,1794
2022-01-23 08:00:00,INT4,Intersection 4,1967
2022-03-09 17:00:00,INT16,Intersection 2,498
2022-11-29 05:00:00,INT13,Intersection 4,281
2022-12-24 09:00:00,INT20,Intersection 16,1304
2022-12-03 06:00:00,INT19,Intersection 4,1801
2022-12-28 02:00:00,INT5,Intersection 9,843
2022-12-25 17:00:00,INT5,Intersection 17,817
2022-09-28 10:00:00,INT20,Intersection 20,1990
2022-05-31 00:00:00,INT4,Intersection 2,563
2022-10-10 15:00:00,INT2,Intersection 3,1173
2022-07-27 03:00:00,INT13,Intersection 15,1531
2022-02-20 05:00:00,INT16,Intersection 7,1524
2022-03-24 22:00:00,INT2,Intersection 4,1269
2022-08-09 19:00:00,INT19,Intersection 12,397
2022-05-29 20:00:00,INT17,Intersection 1,244
2022-09-06 23:00:00,INT5,Intersection 17,115
2022-09-21 08:00:00,INT18,Intersection 4,1208
2022-07-02 12:00:00,INT18,Intersection 4,1339
2022-07-18 05:00:00,INT8,Intersection 9,1605
2022-04-24 01:00:00,INT15,Intersection 10,1175
2022-08-21 20:00:00,INT13,Intersection 19,1671
2022-02-10 06:00:00,INT13,Intersection 19,206
2022-07-26 00:00:00,INT16,Intersection 15,318
2022-05-24 00:00:00,INT20,Intersection 17,1034
2022-01-29 16:00:00,INT13,Intersection 7,436
2022-06-26 19:00:00,INT20,Intersection 3,1020
2022-06-04 05:00:00,INT2,Intersection 5,470
2022-12-22 13:00:00,INT3,Intersection 16,1097
2022-08-04 22:00:00,INT15,Intersection 7,909
2022-10-07 08:00:00,INT19,Intersection 16,353
2022-07-04 06:00:00,INT13,Intersection 9,1528
2022-03-15 07:00:00,INT5,Intersection 1,679
2022-04-14 10:00:00,INT6,Intersection 3,1822
2022-12-02 18:00:00,INT14,Intersection 8,735
2022-02-09 15:00:00,INT4,Intersection 18,1153
2022-03-28 15:00:00,INT19,Intersection 18,284
2022-04-24 05:00:00,INT7,Intersection 19,1412
2022-07-08 12:00:00,INT4,Intersection 7,1482
2022-12-20 05:00:00,INT2,Intersection 20,573
2022-11-01 15:00:00,INT7,Intersection 6,1084
2022-10-27 10:00:00,INT3,Intersection 11,1688
2022-03-28 01:00:00,INT15,Intersection 5,1523
2022-02-02 00:00:00,INT1,Intersection 12,1812
2022-08-17 18:00:00,INT2,Intersection 1,1083
2022-10-04 21:00:00,INT10,Intersection 19,1256
2022-07-31 19:00:00,INT16,Intersection 11,601
2022-08-07 00:00:00,INT15,Intersection 15,1626
2022-08-30 13:00:00,INT15,Intersection 16,973
2022-07-25 06:00:00,INT14,Intersection 3,1200
2022-09-08 16:00:00,INT14,Intersection 11,449
2022-05-19 23:00:00,INT6,Intersection 11,159
2022-12-01 22:00:00,INT14,Intersection 10,1578
2022-07-23 01:00:00,INT17,Intersection 2,978
2022-03-03 17:00:00,INT18,Intersection 20,564
2022-09-20 17:00:00,INT20,Intersection 5,410
2022-05-24 19:00:00,INT19,Intersection 8,1214
2022-01-03 06:00:00,INT17,Intersection 13,1030
2022-11-15 11:00:00,INT16,Intersection 15,1064
2022-05-25 06:00:00,INT8,Intersection 2,1421
